c:\xampp\mysql\bin\mysqld.exe, Version: 10.4.28-MariaDB-log (mariadb.org binary distribution). started with:
TCP Port: 3306, Named Pipe: C:/xampp/mysql/mysql.sock
Time		    Id Command	Argument
		   326 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   326 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__table_info` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__table_coords` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__pdf_pages` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__column_info` LIMIT 0
		   326 Query	SHOW COLUMNS FROM `phpmyadmin`.`pma__column_info` WHERE Field IN ('input_transformation', 'input_transformation_options')
		   326 Query	SELECT NULL FROM `pma__users` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__usergroups` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__export_templates` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__designer_settings` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__central_columns` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__savedsearches` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__navigationhiding` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__bookmark` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__userconfig` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__tracking` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__table_uiprefs` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__favorite` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__recent` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__history` LIMIT 0
		   326 Query	SELECT NULL FROM `pma__relation` LIMIT 0
		   326 Query	SELECT `tables` FROM `phpmyadmin`.`pma__favorite` WHERE `username` = 'root'
		   326 Query	SELECT `tables` FROM `phpmyadmin`.`pma__recent` WHERE `username` = 'root'
		   327 Query	SELECT 1 FROM mysql.user LIMIT 1
		   327 Query	SELECT CURRENT_USER()
		   327 Query	SELECT 1 FROM (SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`COLUMN_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`TABLE_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`SCHEMA_PRIVILEGES` UNION SELECT `GRANTEE`, `IS_GRANTABLE` FROM `INFORMATION_SCHEMA`.`USER_PRIVILEGES`) t WHERE `IS_GRANTABLE` = 'YES' AND '''root''@''localhost''' LIKE `GRANTEE` LIMIT 1
		   327 Quit	
		   326 Quit	
241213 16:38:58	   328 Connect	root@localhost as anonymous on catmarketing
		   328 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   329 Connect	root@localhost as anonymous on catmarketing
		   328 Quit	
		   329 Query	SELECT * FROM box ORDER BY box_id DESC
		   329 Query	SELECT * FROM compani WHERE comp_id= '9'
		   329 Query	SELECT * FROM branches WHERE branch_id= '2'
		   329 Query	SELECT * FROM compani WHERE comp_id= '9'
		   329 Query	SELECT * FROM branches WHERE branch_id= '2'
		   329 Quit	
241213 16:39:00	   330 Connect	root@localhost as anonymous on catmarketing
		   330 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   330 Query	SELECT `branch_id_fk` FROM `box` WHERE `box_id` = 1
		   330 Query	DELETE FROM `box` WHERE `box_id` = 1
		   330 Query	INSERT INTO audit_log (user_id, action, description)
        VALUES (Deleted by the user-id: , user-role: , user-email: , 'Delete', 'Deleted Data: Company - , Branch - , Dept - , Object Code - , Barcode - , Alt Code - , Description - ')
		   330 Quit	
241213 16:39:20	   331 Connect	root@localhost as anonymous on catmarketing
		   331 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   331 Query	SELECT `branch_id_fk` FROM `box` WHERE `box_id` = 1
		   331 Quit	
		   332 Connect	root@localhost as anonymous on catmarketing
		   332 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   333 Connect	root@localhost as anonymous on catmarketing
		   332 Quit	
		   333 Query	SELECT * FROM box ORDER BY box_id DESC
		   333 Query	SELECT * FROM compani WHERE comp_id= '9'
		   333 Query	SELECT * FROM branches WHERE branch_id= '2'
		   333 Quit	
241213 16:39:26	   334 Connect	root@localhost as anonymous on catmarketing
		   335 Connect	root@localhost as anonymous on catmarketing
		   334 Quit	
		   335 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   335 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   335 Quit	
241213 16:39:29	   336 Connect	root@localhost as anonymous on catmarketing
		   336 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   337 Connect	root@localhost as anonymous on catmarketing
		   336 Quit	
		   337 Query	SELECT * FROM box ORDER BY box_id DESC
		   337 Query	SELECT * FROM compani WHERE comp_id= '9'
		   337 Query	SELECT * FROM branches WHERE branch_id= '2'
		   337 Quit	
241213 16:39:31	   338 Connect	root@localhost as anonymous on catmarketing
		   339 Connect	root@localhost as anonymous on catmarketing
		   338 Quit	
		   339 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   339 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   339 Quit	
241213 16:42:01	   340 Connect	root@localhost as anonymous on catmarketing
		   340 Query	SELECT branch_id, branch_name FROM branches WHERE comp_id_fk = '9'
		   340 Quit	
241213 16:42:02	   341 Connect	root@localhost as anonymous on catmarketing
		   341 Query	SELECT dept_id, dept_name FROM departments WHERE branch_id_fk = '2'
		   341 Quit	
241213 16:42:18	   342 Connect	root@localhost as anonymous on catmarketing
		   343 Connect	root@localhost as anonymous on catmarketing
		   342 Quit	
		   343 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   343 Query	SELECT * FROM box WHERE barcode = '32423423'
		   343 Query	INSERT INTO box (comp_id_fk, branch_id_fk, dept_id_fk, object, barcode, alt_code, box_desc, status) 
            VALUES ('9', '2', '4','FileFolder',  '32423423', '23423423', '', 'In')
		   343 Quit	
241213 16:42:20	   344 Connect	root@localhost as anonymous on catmarketing
		   345 Connect	root@localhost as anonymous on catmarketing
		   344 Quit	
		   345 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   345 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   345 Quit	
241213 16:42:23	   346 Connect	root@localhost as anonymous on catmarketing
		   346 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   346 Query	SELECT * FROM compani ORDER BY comp_id DESC
		   347 Connect	root@localhost as anonymous on catmarketing
		   346 Quit	
		   347 Quit	
241213 16:42:25	   348 Connect	root@localhost as anonymous on catmarketing
		   348 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   349 Connect	root@localhost as anonymous on catmarketing
		   348 Quit	
		   349 Query	SELECT * FROM box ORDER BY box_id DESC
		   349 Query	SELECT * FROM compani WHERE comp_id= '9'
		   349 Query	SELECT * FROM branches WHERE branch_id= '2'
		   349 Query	SELECT * FROM compani WHERE comp_id= '9'
		   349 Query	SELECT * FROM branches WHERE branch_id= '2'
		   349 Quit	
241213 16:42:26	   350 Connect	root@localhost as anonymous on catmarketing
		   351 Connect	root@localhost as anonymous on catmarketing
		   350 Quit	
		   351 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   351 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   351 Quit	
241213 16:42:55	   352 Connect	root@localhost as anonymous on catmarketing
		   352 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   352 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   352 Quit	
241213 16:42:56	   353 Connect	root@localhost as anonymous on catmarketing
		   353 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   354 Connect	root@localhost as anonymous on catmarketing
		   353 Quit	
		   354 Query	SELECT * FROM box ORDER BY box_id DESC
		   354 Query	SELECT * FROM compani WHERE comp_id= '9'
		   354 Query	SELECT * FROM branches WHERE branch_id= '2'
		   354 Query	SELECT * FROM compani WHERE comp_id= '9'
		   354 Query	SELECT * FROM branches WHERE branch_id= '2'
		   354 Quit	
241213 16:42:58	   355 Connect	root@localhost as anonymous on catmarketing
		   355 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   356 Connect	root@localhost as anonymous on catmarketing
		   355 Quit	
		   356 Query	SELECT * FROM box ORDER BY box_id DESC
		   356 Query	SELECT * FROM compani WHERE comp_id= '9'
		   356 Query	SELECT * FROM branches WHERE branch_id= '2'
		   356 Query	SELECT * FROM compani WHERE comp_id= '9'
		   356 Query	SELECT * FROM branches WHERE branch_id= '2'
		   356 Quit	
241213 16:42:59	   357 Connect	root@localhost as anonymous on catmarketing
		   357 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   357 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   357 Quit	
241213 16:43:11	   358 Connect	root@localhost as anonymous on catmarketing
		   358 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   358 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   358 Quit	
241213 16:43:13	   359 Connect	root@localhost as anonymous on catmarketing
		   359 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   360 Connect	root@localhost as anonymous on catmarketing
		   359 Quit	
		   360 Query	SELECT * FROM box ORDER BY box_id DESC
		   360 Query	SELECT * FROM compani WHERE comp_id= '9'
		   360 Query	SELECT * FROM branches WHERE branch_id= '2'
		   360 Query	SELECT * FROM compani WHERE comp_id= '9'
		   360 Query	SELECT * FROM branches WHERE branch_id= '2'
		   360 Quit	
241213 16:43:14	   361 Connect	root@localhost as anonymous on catmarketing
		   361 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   361 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   361 Quit	
241213 16:44:09	   362 Connect	root@localhost as anonymous on catmarketing
		   362 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   362 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   362 Quit	
241213 16:45:32	   363 Connect	root@localhost as anonymous on catmarketing
		   363 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   364 Connect	root@localhost as anonymous on catmarketing
		   363 Quit	
		   364 Query	SELECT * FROM box ORDER BY box_id DESC
		   364 Query	SELECT * FROM compani WHERE comp_id= '9'
		   364 Query	SELECT * FROM branches WHERE branch_id= '2'
		   364 Query	SELECT * FROM compani WHERE comp_id= '9'
		   364 Query	SELECT * FROM branches WHERE branch_id= '2'
		   364 Quit	
241213 16:45:34	   365 Connect	root@localhost as anonymous on catmarketing
		   365 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   365 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   365 Quit	
241213 16:45:51	   366 Connect	root@localhost as anonymous on catmarketing
		   366 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   367 Connect	root@localhost as anonymous on catmarketing
		   366 Quit	
		   367 Query	SELECT * FROM box ORDER BY box_id DESC
		   367 Query	SELECT * FROM compani WHERE comp_id= '9'
		   367 Query	SELECT * FROM branches WHERE branch_id= '2'
		   367 Query	SELECT * FROM compani WHERE comp_id= '9'
		   367 Query	SELECT * FROM branches WHERE branch_id= '2'
		   367 Quit	
241213 16:45:53	   368 Connect	root@localhost as anonymous on catmarketing
		   368 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   369 Connect	root@localhost as anonymous on catmarketing
		   368 Quit	
		   369 Query	SELECT * FROM box ORDER BY box_id DESC
		   369 Query	SELECT * FROM compani WHERE comp_id= '9'
		   369 Query	SELECT * FROM branches WHERE branch_id= '2'
		   369 Query	SELECT * FROM compani WHERE comp_id= '9'
		   369 Query	SELECT * FROM branches WHERE branch_id= '2'
		   369 Quit	
241213 16:45:54	   370 Connect	root@localhost as anonymous on catmarketing
		   370 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   371 Connect	root@localhost as anonymous on catmarketing
		   370 Quit	
		   371 Query	SELECT * FROM box ORDER BY box_id DESC
		   371 Query	SELECT * FROM compani WHERE comp_id= '9'
		   371 Query	SELECT * FROM branches WHERE branch_id= '2'
		   371 Query	SELECT * FROM compani WHERE comp_id= '9'
		   371 Query	SELECT * FROM branches WHERE branch_id= '2'
		   371 Quit	
241213 16:45:55	   372 Connect	root@localhost as anonymous on catmarketing
		   372 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   372 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   372 Quit	
241213 16:45:58	   373 Connect	root@localhost as anonymous on catmarketing
		   373 Query	SELECT branch_id, branch_name FROM branches WHERE comp_id_fk = '9'
		   373 Quit	
241213 16:45:59	   374 Connect	root@localhost as anonymous on catmarketing
		   374 Query	SELECT dept_id, dept_name FROM departments WHERE branch_id_fk = '2'
		   374 Quit	
241213 16:46:04	   375 Connect	root@localhost as anonymous on catmarketing
		   375 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   375 Query	SELECT * FROM box WHERE barcode = '8765432'
		   375 Query	INSERT INTO box (comp_id_fk, branch_id_fk, dept_id_fk, object, barcode, alt_code, box_desc, status) 
            VALUES ('9', '2', '4','Container',  '8765432', '1212121', '', 'In')
		   375 Quit	
		   376 Connect	root@localhost as anonymous on catmarketing
		   376 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   376 Query	SELECT comp_id, comp_name, acc_desc FROM compani
		   376 Quit	
241213 16:46:07	   377 Connect	root@localhost as anonymous on catmarketing
		   377 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   378 Connect	root@localhost as anonymous on catmarketing
		   377 Quit	
		   378 Query	SELECT * FROM box ORDER BY box_id DESC
		   378 Query	SELECT * FROM compani WHERE comp_id= '9'
		   378 Query	SELECT * FROM branches WHERE branch_id= '2'
		   378 Query	SELECT * FROM compani WHERE comp_id= '9'
		   378 Query	SELECT * FROM branches WHERE branch_id= '2'
		   378 Query	SELECT * FROM compani WHERE comp_id= '9'
		   378 Query	SELECT * FROM branches WHERE branch_id= '2'
		   378 Quit	
241213 16:46:10	   379 Connect	root@localhost as anonymous on catmarketing
		   379 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   379 Query	SELECT `branch_id_fk` FROM `box` WHERE `box_id` = 12
		   379 Query	DELETE FROM `box` WHERE `box_id` = 12
		   379 Query	INSERT INTO audit_log (user_id, action, description)
        VALUES (Deleted by the user-id: , user-role: , user-email: , Delete, Deleted Data: Company - , Branch - , Dept - , Object Code - , Barcode - , Alt Code - , Description - )
		   379 Quit	
241213 16:49:33	   380 Connect	root@localhost as anonymous on catmarketing
		   380 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   381 Connect	root@localhost as anonymous on catmarketing
		   380 Quit	
		   381 Query	SELECT * FROM box ORDER BY box_id DESC
		   381 Query	SELECT * FROM compani WHERE comp_id= '9'
		   381 Query	SELECT * FROM branches WHERE branch_id= '2'
		   381 Query	SELECT * FROM compani WHERE comp_id= '9'
		   381 Query	SELECT * FROM branches WHERE branch_id= '2'
		   381 Quit	
241213 16:49:37	   382 Connect	root@localhost as anonymous on catmarketing
		   382 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   383 Connect	root@localhost as anonymous on catmarketing
		   382 Quit	
		   383 Query	SELECT * FROM box ORDER BY box_id DESC
		   383 Query	SELECT * FROM compani WHERE comp_id= '9'
		   383 Query	SELECT * FROM branches WHERE branch_id= '2'
		   383 Query	SELECT * FROM compani WHERE comp_id= '9'
		   383 Query	SELECT * FROM branches WHERE branch_id= '2'
		   383 Quit	
241213 16:49:50	   384 Connect	root@localhost as anonymous on catmarketing
		   384 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   385 Connect	root@localhost as anonymous on catmarketing
		   384 Quit	
		   385 Query	SELECT * FROM box ORDER BY box_id DESC
		   385 Query	SELECT * FROM compani WHERE comp_id= '9'
		   385 Query	SELECT * FROM branches WHERE branch_id= '2'
		   385 Query	SELECT * FROM compani WHERE comp_id= '9'
		   385 Query	SELECT * FROM branches WHERE branch_id= '2'
		   385 Quit	
241213 16:49:53	   386 Connect	root@localhost as anonymous on catmarketing
		   386 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   386 Query	SELECT * FROM item ORDER BY item_id DESC
		   387 Connect	root@localhost as anonymous on catmarketing
		   386 Quit	
		   387 Quit	
241213 16:49:55	   388 Connect	root@localhost as anonymous on catmarketing
		   388 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   389 Connect	root@localhost as anonymous on catmarketing
		   388 Quit	
		   389 Query	SELECT * FROM box ORDER BY box_id DESC
		   389 Query	SELECT * FROM compani WHERE comp_id= '9'
		   389 Query	SELECT * FROM branches WHERE branch_id= '2'
		   389 Query	SELECT * FROM compani WHERE comp_id= '9'
		   389 Query	SELECT * FROM branches WHERE branch_id= '2'
		   389 Quit	
241213 16:49:57	   390 Connect	root@localhost as anonymous on catmarketing
		   390 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   390 Query	SELECT COUNT(*) AS count FROM compani
		   390 Query	SELECT COUNT(*) AS branch_count FROM branches
241213 16:49:58	   390 Query	SELECT COUNT(*) AS dept_count FROM departments
		   390 Quit	
241213 16:49:59	   391 Connect	root@localhost as anonymous on catmarketing
		   391 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   392 Connect	root@localhost as anonymous on catmarketing
		   391 Quit	
		   392 Query	SELECT * FROM box ORDER BY box_id DESC
		   392 Query	SELECT * FROM compani WHERE comp_id= '9'
		   392 Query	SELECT * FROM branches WHERE branch_id= '2'
		   392 Query	SELECT * FROM compani WHERE comp_id= '9'
		   392 Query	SELECT * FROM branches WHERE branch_id= '2'
		   392 Quit	
241213 16:50:02	   393 Connect	root@localhost as anonymous on catmarketing
		   393 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   393 Query	SELECT COUNT(*) AS count FROM compani
		   393 Query	SELECT COUNT(*) AS branch_count FROM branches
		   393 Query	SELECT COUNT(*) AS dept_count FROM departments
		   393 Quit	
241213 16:50:04	   394 Connect	root@localhost as anonymous on catmarketing
		   394 Quit	
241213 16:51:08	   395 Connect	root@localhost as anonymous on catmarketing
		   395 Query	SELECT * FROM register WHERE email='uniqueuser843@gmail.com' AND password='godrinkacupoftea' AND role='admin'
		   395 Quit	
		   396 Connect	root@localhost as anonymous on catmarketing
		   396 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   396 Query	SELECT COUNT(*) AS count FROM compani
		   396 Query	SELECT COUNT(*) AS branch_count FROM branches
		   396 Query	SELECT COUNT(*) AS dept_count FROM departments
		   396 Quit	
241213 16:51:10	   397 Connect	root@localhost as anonymous on catmarketing
		   397 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   397 Query	SELECT * FROM compani ORDER BY comp_id DESC
		   398 Connect	root@localhost as anonymous on catmarketing
		   397 Quit	
		   398 Quit	
241213 16:51:12	   399 Connect	root@localhost as anonymous on catmarketing
		   399 Query	SELECT * FROM register WHERE email = 'uniqueuser843@gmail.com'
		   400 Connect	root@localhost as anonymous on catmarketing
		   399 Quit	
		   400 Query	SELECT * FROM box ORDER BY box_id DESC
		   400 Query	SELECT * FROM compani WHERE comp_id= '9'
		   400 Query	SELECT * FROM branches WHERE branch_id= '2'
		   400 Query	SELECT * FROM compani WHERE comp_id= '9'
		   400 Query	SELECT * FROM branches WHERE branch_id= '2'
		   400 Quit	
241213 16:51:21	   401 Connect	root@localhost as anonymous on catmarketing
